StudentID,StartDate,EndDate,RecordedDate,Duration,Progress,Finished,Status,LocationLatitude,LocationLongitude,PolicyArea,Q_ModeratorSupport,Q_StudentPrep,Q_Participation,Q_ConsultantContribution,Q_DiscussionBalance,Q_CommunityInvolvement,Q_RoomSize,Q_Recommend,Learning_Breakout,Learning_Breakout_Other,Learning_Symposium,Learning_Symposium_Other,ActionStations_Chosen,ActionStations_Wanted,Connection_Before,Connection_After,AcademicConfidence_Before,AcademicConfidence_After,ChangeConfidence_Before,ChangeConfidence_After,Quality_Flag,Missing_Count,Q_ModeratorSupport_Num,Q_StudentPrep_Num,Q_Participation_Num,Q_ConsultantContribution_Num,Q_DiscussionBalance_Num,Q_CommunityInvolvement_Num,Q_RoomSize_Num,Q_Recommend_Num,Connection_Before_Num,Connection_After_Num,AcademicConfidence_Before_Num,AcademicConfidence_After_Num,ChangeConfidence_Before_Num,ChangeConfidence_After_Num
11793198,11/6/2023 13:21,11/6/2023 13:23,11/6/2023 13:23,153,100,TRUE,IP Address,39.7362,-121.8378,Cost of Living Policy,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,"I have ideas that are worth sharing.,Other people are interested in my ideas.,I can improve my policy topic solution now that I have more information.,I learned a lot about my policy topic this semester.",,"I am capable of creating change in my community.,I know at least one way to create change in my community.",,"Lobby government officials,Elect supportive public officials,2",Petition,Agree,Agree,Agree,Agree,Agree,Agree,Good,0,5,4,5,5,5,5,4,4,4,4,4,4,4,4
10809657,11/6/2023 13:38,11/6/2023 13:42,11/6/2023 13:42,212,100,TRUE,IP Address,39.7362,-121.8378,Cost of Living Policy,Agree,Strongly Agree,Strongly Agree,,Disagree,Agree,Agree,Agree,"Other people are interested in my ideas.,I can improve my policy topic solution now that I have more information.",,"I am capable of creating change in my community.,I know at least one way to create change in my community.",,"Social media for digital advocacy,Petition,2",,Disagree,Agree,Agree,Agree,Agree,Agree,Good,1,4,5,5,,2,4,4,4,2,4,4,4,4,4
11421476,11/6/2023 13:07,11/6/2023 13:57,11/6/2023 13:57,2980,100,TRUE,IP Address,39.7362,-121.8378,"Food, Agriculture, and Animal Policy",Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Disagree,"I can improve my policy topic solution now that I have more information.,I can talk about my research with expertise.",,I know at least one way to create change in my community.,,"Social media for digital advocacy,Petition,Elect supportive public officials",Write a letter to a government official,Disagree,Agree,Agree,Agree,Agree,Agree,Good,0,4,2,4,4,4,2,2,2,2,4,4,4,4,4
8792902,11/6/2023 14:01,11/6/2023 14:06,11/6/2023 14:06,300,100,TRUE,IP Address,39.7362,-121.8378,Homelessness Policy,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,"I have ideas that are worth sharing.,I can improve my policy topic solution now that I have more information.,I learned a lot about my policy topic this semester.,I can talk to experts about my policy topic with confidence.",,"I am a member of the city of Chico community.,I am capable of creating change in my community.",,"Social media for digital advocacy,Petition,2","Lobby government officials,Elect supportive public officials,Write a letter to a government official",Agree,Agree,Agree,Strongly Agree,Agree,Agree,Good,0,4,5,5,4,4,4,4,4,4,4,4,5,4,4
11819211,11/6/2023 14:03,11/6/2023 14:07,11/6/2023 14:07,265,100,TRUE,IP Address,39.7362,-121.8378,Firearm Policy,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,"Other people are interested in my ideas.,I can improve my policy topic solution now that I have more information.,I learned a lot about my policy topic this semester.",,"I am a member of the city of Chico community.,I am capable of creating change in my community.",,"Lobby government officials,Social media for digital advocacy,Elect supportive public officials",,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Good,0,5,5,4,5,4,5,5,4,5,4,4,4,4,4
11492079,11/6/2023 14:03,11/6/2023 14:08,11/6/2023 14:08,299,100,TRUE,IP Address,39.7362,-121.8378,Reproductive Health Policy,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Other people are interested in my ideas.,I can improve my policy topic solution now that I have more information.,I learned a lot about my policy topic this semester.,I can talk to experts about my policy topic with confidence.",,I am a member of the city of Chico community.,,"Social media for digital advocacy,Elect supportive public officials,Write a letter to a government offical,2",Petition,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Good,0,5,5,5,5,5,5,5,5,4,5,4,5,4,4
11446020,11/6/2023 14:04,11/6/2023 14:11,11/6/2023 14:11,427,100,TRUE,IP Address,39.7362,-121.8378,Immigration Policy,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,"I can improve my policy topic solution now that I have more information.,I learned a lot about my policy topic this semester.,I want to learn more about my policy topic.",,I know at least one way to create change in my community.,,"Social media for digital advocacy,Elect supportive public officials,Organize a public demonstration","Lobby government officials,Petition,Write a letter to a government official",Agree,Agree,Agree,Agree,Agree,Agree,Good,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11956660,11/3/2023 13:14,11/6/2023 14:19,11/6/2023 14:19,266686,100,TRUE,IP Address,39.7362,-121.8378,Immigration Policy,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Disagree,"I can improve my policy topic solution now that I have more information.,I learned a lot about my policy topic this semester.,I want to learn more about my policy topic.",,I am a member of the city of Chico community.,,"Lobby government officials,Petition,Write a letter to a government offical","Social media for digital advocacy,Organize a public demonstration",Agree,Agree,Agree,Agree,Agree,Agree,Good,0,5,4,5,5,5,4,2,2,4,4,4,4,4,4
11648768,11/6/2023 14:16,11/6/2023 14:22,11/6/2023 14:22,404,100,TRUE,IP Address,39.8068,-121.867,Homelessness Policy,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Strongly Disagree,"I have ideas that are worth sharing.,I learned a lot about my policy topic this semester.",,,A little more detail on one Chico homeless housing shelter,"Social media for digital advocacy,Petition,Organize a public demonstration",,Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Good,0,4,2,4,4,4,2,4,1,4,2,2,2,1,1
12103014,11/6/2023 14:40,11/6/2023 14:44,11/6/2023 14:44,257,100,TRUE,IP Address,39.7362,-121.8378,Criminal Justice Policy,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Strongly Agree,"I have ideas that are worth sharing.,I can improve my policy topic solution now that I have more information.,I want to learn more about my policy topic.",,I know at least one way to create change in my community.,,"Lobby government officials,Petition,2","Social media for digital advocacy,Elect supportive public officials,Organize a public demonstration,Write a letter to a government official",Agree,Agree,Agree,Agree,Agree,Agree,Good,0,4,2,2,4,4,4,4,5,4,4,4,4,4,4
33112283,11/6/2023 15:21,11/6/2023 15:23,11/6/2023 15:23,132,100,TRUE,IP Address,39.7362,-121.8378,Reproductive Health Policy,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,"I have ideas that are worth sharing.,Other people are interested in my ideas.,I can improve my policy topic solution now that I have more information.,I learned a lot about my policy topic this semester.,I can talk about my research with expertise.,I want to learn more about my policy topic.,I can talk to experts about my policy topic with confidence.",,"I am a member of the city of Chico community.,I am capable of creating change in my community.,I am capable of creating change in my community.,I know at least one way to create change in my community.",,"Social media for digital advocacy,Petition,2","Elect supportive public officials,Organize a public demonstration",Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Good,1,5,5,5,5,5,5,5,,5,5,5,5,5,5
11383945,11/6/2023 15:33,11/6/2023 15:35,11/6/2023 15:35,126,100,TRUE,IP Address,39.7362,-121.8378,Homelessness Policy,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,"I can improve my policy topic solution now that I have more information.,I learned a lot about my policy topic this semester.",,"I am a member of the city of Chico community.,I know at least one way to create change in my community.",,"Lobby government officials,Petition,Elect supportive public officials","Social media for digital advocacy,Organize a public demonstration,Write a letter to a government official",Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Good,0,5,4,5,5,4,4,5,5,5,5,4,4,4,4
11984909,11/6/2023 16:06,11/6/2023 16:09,11/6/2023 16:09,194,100,TRUE,IP Address,39.7362,-121.8378,Homelessness Policy,Strongly Agree,Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"I can improve my policy topic solution now that I have more information.,I learned a lot about my policy topic this semester.",,"I am capable of creating change in my community.,I know at least one way to create change in my community.",,"Lobby government officials,Social media for digital advocacy,Elect supportive public officials",Petition,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Good,1,5,4,,5,5,5,5,5,4,5,4,5,4,5
11974041,11/6/2023 16:15,11/6/2023 16:22,11/6/2023 16:22,402,100,TRUE,IP Address,39.7362,-121.8378,Firearm Policy,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,"I have ideas that are worth sharing.,Other people are interested in my ideas.,I can improve my policy topic solution now that I have more information.,I learned a lot about my policy topic this semester.,I can talk about my research with expertise.,I want to learn more about my policy topic.,I can talk to experts about my policy topic with confidence.",,"I am capable of creating change in my community.,I know at least one way to create change in my community.",,"Lobby government officials,Petition,Write a letter to a government offical",,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Good,0,4,4,5,4,4,4,5,4,5,4,4,4,4,4
11398622,11/6/2023 16:19,11/6/2023 16:24,11/6/2023 16:24,283,100,TRUE,IP Address,39.7362,-121.8378,Reproductive Health Policy,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"I can improve my policy topic solution now that I have more information.,I learned a lot about my policy topic this semester.",,I know at least one way to create change in my community.,,"Elect supportive public officials,Organize a public demonstration,2",Social media for digital advocacy,Agree,Agree,Agree,Agree,Agree,Agree,Good,0,5,5,4,5,5,5,5,5,4,4,4,4,4,4
12148371,11/6/2023 17:12,11/6/2023 17:15,11/6/2023 17:15,220,100,TRUE,IP Address,39.7362,-121.8378,Cost of Living Policy,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"I have ideas that are worth sharing.,Other people are interested in my ideas.,I can improve my policy topic solution now that I have more information.,I learned a lot about my policy topic this semester.,I can talk about my research with expertise.,I want to learn more about my policy topic.,I can talk to experts about my policy topic with confidence.",,"I am a member of the city of Chico community.,I am capable of creating change in my community.,I am capable of creating change in my community.,I know at least one way to create change in my community.",,"Lobby government officials,Petition,Elect supportive public officials",,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Good,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5
11511358,11/6/2023 17:36,11/6/2023 17:38,11/6/2023 17:39,172,100,TRUE,IP Address,39.7362,-121.8378,Reproductive Health Policy,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,"Other people are interested in my ideas.,I can improve my policy topic solution now that I have more information.,I learned a lot about my policy topic this semester.",,"I am capable of creating change in my community.,I know at least one way to create change in my community.",,"Lobby government officials,Social media for digital advocacy,Elect supportive public officials","Organize a public demonstration,Write a letter to a government official",Disagree,Agree,Disagree,Agree,Disagree,Agree,Good,0,5,5,5,5,5,5,5,4,2,4,2,4,2,4
10403628,11/6/2023 18:51,11/6/2023 18:55,11/6/2023 18:55,261,100,TRUE,IP Address,39.7362,-121.8378,Criminal Justice Policy,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,I can talk about my research with expertise.,,I know at least one way to create change in my community.,,"Lobby government officials,Social media for digital advocacy,Elect supportive public officials","Petition,Organize a public demonstration",Disagree,Disagree,Agree,Agree,Agree,Agree,Good,0,5,5,5,5,5,5,5,2,2,2,4,4,4,4
11914514,11/6/2023 19:10,11/6/2023 19:14,11/6/2023 19:14,209,100,TRUE,IP Address,39.7362,-121.8378,Reproductive Health Policy,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"I can improve my policy topic solution now that I have more information.,I learned a lot about my policy topic this semester.,I want to learn more about my policy topic.,I can talk to experts about my policy topic with confidence.",,"I am a member of the city of Chico community.,I am capable of creating change in my community.,I know at least one way to create change in my community.",,"Lobby government officials,Petition,Organize a public demonstration","Write a letter to the editor,Social media for digital advocacy,Elect supportive public officials",Agree,Agree,Agree,Strongly Agree,Disagree,Agree,Good,0,5,4,5,5,5,5,5,5,4,4,4,5,2,4
11772424,11/6/2023 19:27,11/6/2023 19:31,11/6/2023 19:31,251,100,TRUE,IP Address,39.7362,-121.8378,K-12 & Higher Education Policy,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,"I have ideas that are worth sharing.,Other people are interested in my ideas.,I can improve my policy topic solution now that I have more information.,I learned a lot about my policy topic this semester.",,"I am a member of the city of Chico community.,I am capable of creating change in my community.,I know at least one way to create change in my community.",,"Social media for digital advocacy,Petition,2","Lobby government officials,Elect supportive public officials",Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Good,0,4,5,4,4,4,5,5,4,5,5,5,5,5,5
11998858,11/6/2023 21:06,11/6/2023 21:18,11/6/2023 21:18,737,100,TRUE,IP Address,39.7272,-121.8129,Immigration Policy,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,"Other people are interested in my ideas.,I can improve my policy topic solution now that I have more information.,I learned a lot about my policy topic this semester.",,"I am capable of creating change in my community.,I know at least one way to create change in my community.",,"Social media for digital advocacy,Petition,Organize a public demonstration","Lobby government officials,Write a letter to the editor",Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Good,0,4,5,5,5,5,5,5,4,5,5,5,5,5,5
